Year,Race,Driver,Team,LapNumber,Compound,TyreLife,Stint,Position,TrackStatus,LapTimeSeconds,DrivingStyleCluster,DrivingStyle
2024.0,Monza,COL,Williams,8.0,MEDIUM,8.0,1.0,16.0,1.0,86.385,1.0,High-Speed Aggressive Driver
2024.0,Monza,COL,Williams,9.0,MEDIUM,9.0,1.0,16.0,1.0,86.222,1.0,High-Speed Aggressive Driver
2024.0,Monza,COL,Williams,10.0,MEDIUM,10.0,1.0,15.0,1.0,86.289,1.0,High-Speed Aggressive Driver
2024.0,Monza,COL,Williams,11.0,MEDIUM,11.0,1.0,15.0,1.0,86.607,1.0,High-Speed Aggressive Driver
2024.0,Monza,COL,Williams,12.0,MEDIUM,12.0,1.0,13.0,1.0,86.5,1.0,High-Speed Aggressive Driver
2024.0,Monza,COL,Williams,13.0,MEDIUM,13.0,1.0,12.0,1.0,86.41,1.0,High-Speed Aggressive Driver
2024.0,Monza,COL,Williams,14.0,MEDIUM,14.0,1.0,12.0,1.0,86.93,1.0,High-Speed Aggressive Driver
2024.0,Monza,COL,Williams,15.0,MEDIUM,15.0,1.0,11.0,1.0,86.672,1.0,High-Speed Aggressive Driver
2024.0,Monza,COL,Williams,16.0,MEDIUM,16.0,1.0,12.0,1.0,91.193,1.0,High-Speed Aggressive Driver
2024.0,Monza,COL,Williams,17.0,HARD,1.0,2.0,17.0,1.0,106.349,1.0,High-Speed Aggressive Driver
2024.0,Monza,COL,Williams,18.0,HARD,2.0,2.0,17.0,1.0,84.485,1.0,High-Speed Aggressive Driver
2024.0,Monza,COL,Williams,19.0,HARD,3.0,2.0,17.0,1.0,84.928,1.0,High-Speed Aggressive Driver
2024.0,Monza,COL,Williams,20.0,HARD,4.0,2.0,16.0,1.0,85.148,1.0,High-Speed Aggressive Driver
2024.0,Monza,COL,Williams,21.0,HARD,5.0,2.0,16.0,1.0,84.784,1.0,High-Speed Aggressive Driver
2024.0,Monza,COL,Williams,22.0,HARD,6.0,2.0,16.0,1.0,84.852,1.0,High-Speed Aggressive Driver
2024.0,Monza,COL,Williams,23.0,HARD,7.0,2.0,16.0,1.0,84.649,1.0,High-Speed Aggressive Driver
2024.0,Monza,COL,Williams,24.0,HARD,8.0,2.0,16.0,1.0,84.635,1.0,High-Speed Aggressive Driver
2024.0,Monza,COL,Williams,25.0,HARD,9.0,2.0,16.0,1.0,84.916,1.0,High-Speed Aggressive Driver
2024.0,Monza,COL,Williams,26.0,HARD,10.0,2.0,16.0,1.0,84.639,1.0,High-Speed Aggressive Driver
2024.0,Monza,COL,Williams,27.0,HARD,11.0,2.0,16.0,1.0,84.497,1.0,High-Speed Aggressive Driver
2024.0,Monza,COL,Williams,28.0,HARD,12.0,2.0,16.0,1.0,85.005,1.0,High-Speed Aggressive Driver
2024.0,Monza,COL,Williams,29.0,HARD,13.0,2.0,16.0,1.0,85.634,1.0,High-Speed Aggressive Driver
2024.0,Monza,COL,Williams,30.0,HARD,14.0,2.0,15.0,1.0,85.412,1.0,High-Speed Aggressive Driver
2024.0,Monza,COL,Williams,31.0,HARD,15.0,2.0,15.0,1.0,85.586,1.0,High-Speed Aggressive Driver
2024.0,Monza,COL,Williams,32.0,HARD,16.0,2.0,13.0,1.0,85.433,1.0,High-Speed Aggressive Driver
2024.0,Monza,COL,Williams,33.0,HARD,17.0,2.0,13.0,1.0,84.868,1.0,High-Speed Aggressive Driver
2024.0,Monza,COL,Williams,34.0,HARD,18.0,2.0,13.0,1.0,84.921,1.0,High-Speed Aggressive Driver
2024.0,Monza,COL,Williams,35.0,HARD,19.0,2.0,13.0,1.0,84.798,1.0,High-Speed Aggressive Driver
2024.0,Monza,COL,Williams,36.0,HARD,20.0,2.0,12.0,1.0,84.84,1.0,High-Speed Aggressive Driver
2024.0,Monza,COL,Williams,37.0,HARD,21.0,2.0,12.0,1.0,85.345,1.0,High-Speed Aggressive Driver
2024.0,Monza,COL,Williams,38.0,HARD,22.0,2.0,12.0,1.0,85.194,1.0,High-Speed Aggressive Driver
2024.0,Monza,COL,Williams,39.0,HARD,23.0,2.0,12.0,1.0,85.128,1.0,High-Speed Aggressive Driver
2024.0,Monza,COL,Williams,40.0,HARD,24.0,2.0,12.0,1.0,85.147,1.0,High-Speed Aggressive Driver
2024.0,Monza,COL,Williams,41.0,HARD,25.0,2.0,12.0,1.0,84.801,1.0,High-Speed Aggressive Driver
2024.0,Monza,COL,Williams,42.0,HARD,26.0,2.0,12.0,1.0,84.62,1.0,High-Speed Aggressive Driver
2024.0,Monza,COL,Williams,43.0,HARD,27.0,2.0,13.0,1.0,85.979,1.0,High-Speed Aggressive Driver
2024.0,Monza,COL,Williams,44.0,HARD,28.0,2.0,13.0,1.0,85.161,1.0,High-Speed Aggressive Driver
2024.0,Monza,COL,Williams,45.0,HARD,29.0,2.0,13.0,1.0,84.812,1.0,High-Speed Aggressive Driver
2024.0,Monza,COL,Williams,46.0,HARD,30.0,2.0,13.0,1.0,84.939,1.0,High-Speed Aggressive Driver
2024.0,Monza,COL,Williams,47.0,HARD,31.0,2.0,13.0,1.0,84.697,1.0,High-Speed Aggressive Driver
2024.0,Monza,COL,Williams,48.0,HARD,32.0,2.0,13.0,1.0,84.538,1.0,High-Speed Aggressive Driver
2024.0,Monza,COL,Williams,49.0,HARD,33.0,2.0,13.0,1.0,84.474,1.0,High-Speed Aggressive Driver
2024.0,Monza,COL,Williams,50.0,HARD,34.0,2.0,13.0,1.0,84.3,1.0,High-Speed Aggressive Driver
2024.0,Monza,COL,Williams,51.0,HARD,35.0,2.0,13.0,1.0,84.186,1.0,High-Speed Aggressive Driver
2024.0,Monza,COL,Williams,52.0,HARD,36.0,2.0,13.0,1.0,84.429,1.0,High-Speed Aggressive Driver
2024.0,Monza,COL,Williams,53.0,HARD,37.0,2.0,13.0,1.0,83.728,1.0,High-Speed Aggressive Driver
2024.0,Monza,RIC,RB,1.0,MEDIUM,1.0,1.0,11.0,1.0,93.104,1.0,High-Speed Aggressive Driver
2024.0,Monza,RIC,RB,2.0,MEDIUM,2.0,1.0,11.0,1.0,87.177,1.0,High-Speed Aggressive Driver
2024.0,Monza,RIC,RB,3.0,MEDIUM,3.0,1.0,11.0,1.0,86.588,1.0,High-Speed Aggressive Driver
2024.0,Monza,RIC,RB,4.0,MEDIUM,4.0,1.0,11.0,1.0,86.488,1.0,High-Speed Aggressive Driver
2024.0,Monza,RIC,RB,5.0,MEDIUM,5.0,1.0,11.0,1.0,86.251,1.0,High-Speed Aggressive Driver
2024.0,Monza,RIC,RB,6.0,MEDIUM,6.0,1.0,11.0,1.0,85.899,1.0,High-Speed Aggressive Driver
2024.0,Monza,RIC,RB,7.0,MEDIUM,7.0,1.0,11.0,1.0,85.713,1.0,High-Speed Aggressive Driver
2024.0,Monza,RIC,RB,8.0,MEDIUM,8.0,1.0,11.0,1.0,85.993,1.0,High-Speed Aggressive Driver
2024.0,Monza,RIC,RB,9.0,MEDIUM,9.0,1.0,11.0,1.0,85.815,1.0,High-Speed Aggressive Driver
2024.0,Monza,RIC,RB,10.0,MEDIUM,10.0,1.0,11.0,1.0,86.111,1.0,High-Speed Aggressive Driver
2024.0,Monza,RIC,RB,11.0,MEDIUM,11.0,1.0,14.0,1.0,91.962,1.0,High-Speed Aggressive Driver
2024.0,Monza,RIC,RB,12.0,HARD,2.0,2.0,18.0,1.0,112.188,1.0,High-Speed Aggressive Driver
2024.0,Monza,RIC,RB,13.0,HARD,3.0,2.0,18.0,1.0,86.122,1.0,High-Speed Aggressive Driver
2024.0,Monza,RIC,RB,14.0,HARD,4.0,2.0,18.0,1.0,85.827,1.0,High-Speed Aggressive Driver
2024.0,Monza,RIC,RB,15.0,HARD,5.0,2.0,18.0,1.0,85.572,1.0,High-Speed Aggressive Driver
2024.0,Monza,RIC,RB,16.0,HARD,6.0,2.0,17.0,1.0,85.398,1.0,High-Speed Aggressive Driver
2024.0,Monza,RIC,RB,17.0,HARD,7.0,2.0,16.0,1.0,85.028,1.0,High-Speed Aggressive Driver
2024.0,Monza,RIC,RB,18.0,HARD,8.0,2.0,16.0,1.0,85.062,1.0,High-Speed Aggressive Driver
2024.0,Monza,RIC,RB,19.0,HARD,9.0,2.0,16.0,1.0,84.897,1.0,High-Speed Aggressive Driver
2024.0,Monza,RIC,RB,20.0,HARD,10.0,2.0,15.0,1.0,84.753,1.0,High-Speed Aggressive Driver
2024.0,Monza,RIC,RB,21.0,HARD,11.0,2.0,15.0,1.0,84.991,1.0,High-Speed Aggressive Driver
2024.0,Monza,RIC,RB,22.0,HARD,12.0,2.0,15.0,1.0,85.08,1.0,High-Speed Aggressive Driver
2024.0,Monza,RIC,RB,23.0,HARD,13.0,2.0,15.0,1.0,84.848,1.0,High-Speed Aggressive Driver
2024.0,Monza,RIC,RB,24.0,HARD,14.0,2.0,15.0,1.0,84.931,1.0,High-Speed Aggressive Driver
2024.0,Monza,RIC,RB,25.0,HARD,15.0,2.0,15.0,1.0,85.047,1.0,High-Speed Aggressive Driver
2024.0,Monza,RIC,RB,26.0,HARD,16.0,2.0,15.0,1.0,84.906,1.0,High-Speed Aggressive Driver
2024.0,Monza,RIC,RB,27.0,HARD,17.0,2.0,14.0,1.0,85.595,1.0,High-Speed Aggressive Driver
2024.0,Monza,RIC,RB,28.0,HARD,18.0,2.0,14.0,1.0,85.38,1.0,High-Speed Aggressive Driver
2024.0,Monza,RIC,RB,29.0,HARD,19.0,2.0,13.0,1.0,84.835,1.0,High-Speed Aggressive Driver
2024.0,Monza,RIC,RB,30.0,HARD,20.0,2.0,13.0,1.0,84.97,1.0,High-Speed Aggressive Driver
2024.0,Monza,RIC,RB,31.0,HARD,21.0,2.0,13.0,1.0,84.875,1.0,High-Speed Aggressive Driver
2024.0,Monza,RIC,RB,32.0,HARD,22.0,2.0,12.0,1.0,84.69,1.0,High-Speed Aggressive Driver
2024.0,Monza,RIC,RB,33.0,HARD,23.0,2.0,12.0,1.0,84.662,1.0,High-Speed Aggressive Driver
2024.0,Monza,RIC,RB,34.0,HARD,24.0,2.0,11.0,1.0,84.777,1.0,High-Speed Aggressive Driver
2024.0,Monza,RIC,RB,35.0,HARD,25.0,2.0,12.0,1.0,85.588,1.0,High-Speed Aggressive Driver
2024.0,Monza,RIC,RB,36.0,HARD,26.0,2.0,11.0,1.0,85.081,1.0,High-Speed Aggressive Driver
2024.0,Monza,RIC,RB,37.0,HARD,27.0,2.0,11.0,1.0,85.095,1.0,High-Speed Aggressive Driver
2024.0,Monza,RIC,RB,38.0,HARD,28.0,2.0,11.0,1.0,85.288,1.0,High-Speed Aggressive Driver
2024.0,Monza,RIC,RB,39.0,HARD,29.0,2.0,11.0,1.0,85.033,1.0,High-Speed Aggressive Driver
2024.0,Monza,RIC,RB,40.0,HARD,30.0,2.0,11.0,1.0,85.025,1.0,High-Speed Aggressive Driver
2024.0,Monza,RIC,RB,41.0,HARD,31.0,2.0,11.0,1.0,84.945,1.0,High-Speed Aggressive Driver
2024.0,Monza,RIC,RB,42.0,HARD,32.0,2.0,11.0,1.0,84.954,1.0,High-Speed Aggressive Driver
2024.0,Monza,RIC,RB,43.0,HARD,33.0,2.0,11.0,1.0,85.179,1.0,High-Speed Aggressive Driver
2024.0,Monza,RIC,RB,44.0,HARD,34.0,2.0,11.0,1.0,84.776,1.0,High-Speed Aggressive Driver
2024.0,Monza,RIC,RB,45.0,HARD,35.0,2.0,11.0,1.0,85.063,1.0,High-Speed Aggressive Driver
2024.0,Monza,RIC,RB,46.0,HARD,36.0,2.0,12.0,1.0,85.685,1.0,High-Speed Aggressive Driver
2024.0,Monza,RIC,RB,47.0,HARD,37.0,2.0,12.0,1.0,84.775,1.0,High-Speed Aggressive Driver
2024.0,Monza,RIC,RB,48.0,HARD,38.0,2.0,12.0,1.0,84.518,1.0,High-Speed Aggressive Driver
2024.0,Monza,RIC,RB,49.0,HARD,39.0,2.0,12.0,1.0,84.617,1.0,High-Speed Aggressive Driver
2024.0,Monza,RIC,RB,50.0,HARD,40.0,2.0,12.0,1.0,84.817,1.0,High-Speed Aggressive Driver
2024.0,Monza,RIC,RB,51.0,HARD,41.0,2.0,12.0,1.0,84.639,1.0,High-Speed Aggressive Driver
2024.0,Monza,RIC,RB,52.0,HARD,42.0,2.0,12.0,1.0,84.219,1.0,High-Speed Aggressive Driver
2024.0,Monza,RIC,RB,53.0,HARD,43.0,2.0,12.0,1.0,84.347,1.0,High-Speed Aggressive Driver
2024.0,Monza,OCO,Alpine,1.0,HARD,1.0,1.0,15.0,1.0,95.432,1.0,High-Speed Aggressive Driver
2024.0,Monza,OCO,Alpine,2.0,HARD,2.0,1.0,14.0,1.0,86.837,1.0,High-Speed Aggressive Driver
2024.0,Monza,OCO,Alpine,3.0,HARD,3.0,1.0,14.0,1.0,86.466,1.0,High-Speed Aggressive Driver
2024.0,Monza,OCO,Alpine,4.0,HARD,4.0,1.0,14.0,1.0,86.297,1.0,High-Speed Aggressive Driver
2024.0,Monza,OCO,Alpine,5.0,HARD,5.0,1.0,14.0,1.0,86.568,1.0,High-Speed Aggressive Driver
2024.0,Monza,OCO,Alpine,6.0,HARD,6.0,1.0,14.0,1.0,85.684,1.0,High-Speed Aggressive Driver
2024.0,Monza,OCO,Alpine,7.0,HARD,7.0,1.0,14.0,1.0,86.006,1.0,High-Speed Aggressive Driver
2024.0,Monza,OCO,Alpine,8.0,HARD,8.0,1.0,14.0,1.0,86.053,1.0,High-Speed Aggressive Driver
2024.0,Monza,OCO,Alpine,9.0,HARD,9.0,1.0,13.0,1.0,85.369,1.0,High-Speed Aggressive Driver
2024.0,Monza,OCO,Alpine,10.0,HARD,10.0,1.0,13.0,1.0,86.035,1.0,High-Speed Aggressive Driver
2024.0,Monza,OCO,Alpine,11.0,HARD,11.0,1.0,12.0,1.0,86.349,1.0,High-Speed Aggressive Driver
2024.0,Monza,OCO,Alpine,12.0,HARD,12.0,1.0,10.0,1.0,85.954,1.0,High-Speed Aggressive Driver
2024.0,Monza,OCO,Alpine,13.0,HARD,13.0,1.0,10.0,1.0,86.059,1.0,High-Speed Aggressive Driver
2024.0,Monza,OCO,Alpine,14.0,HARD,14.0,1.0,9.0,1.0,86.307,1.0,High-Speed Aggressive Driver
2024.0,Monza,OCO,Alpine,15.0,HARD,15.0,1.0,9.0,1.0,86.677,1.0,High-Speed Aggressive Driver
2024.0,Monza,OCO,Alpine,16.0,HARD,16.0,1.0,8.0,1.0,86.694,1.0,High-Speed Aggressive Driver
2024.0,Monza,OCO,Alpine,17.0,HARD,17.0,1.0,8.0,1.0,86.002,1.0,High-Speed Aggressive Driver
2024.0,Monza,OCO,Alpine,18.0,HARD,18.0,1.0,7.0,1.0,86.234,1.0,High-Speed Aggressive Driver
2024.0,Monza,OCO,Alpine,19.0,HARD,19.0,1.0,7.0,1.0,86.174,1.0,High-Speed Aggressive Driver
2024.0,Monza,OCO,Alpine,20.0,HARD,20.0,1.0,8.0,1.0,87.326,1.0,High-Speed Aggressive Driver
2024.0,Monza,OCO,Alpine,21.0,HARD,21.0,1.0,8.0,1.0,86.45,1.0,High-Speed Aggressive Driver
2024.0,Monza,OCO,Alpine,22.0,HARD,22.0,1.0,8.0,1.0,86.327,1.0,High-Speed Aggressive Driver
2024.0,Monza,OCO,Alpine,23.0,HARD,23.0,1.0,7.0,1.0,86.201,1.0,High-Speed Aggressive Driver
2024.0,Monza,OCO,Alpine,24.0,HARD,24.0,1.0,7.0,1.0,86.77,1.0,High-Speed Aggressive Driver
2024.0,Monza,OCO,Alpine,25.0,HARD,25.0,1.0,9.0,1.0,87.519,1.0,High-Speed Aggressive Driver
2024.0,Monza,OCO,Alpine,26.0,HARD,26.0,1.0,9.0,1.0,86.383,1.0,High-Speed Aggressive Driver
2024.0,Monza,OCO,Alpine,27.0,HARD,27.0,1.0,10.0,1.0,86.725,1.0,High-Speed Aggressive Driver
2024.0,Monza,OCO,Alpine,28.0,HARD,28.0,1.0,10.0,1.0,86.013,1.0,High-Speed Aggressive Driver
2024.0,Monza,OCO,Alpine,29.0,HARD,29.0,1.0,10.0,1.0,86.099,1.0,High-Speed Aggressive Driver
2024.0,Monza,OCO,Alpine,30.0,HARD,30.0,1.0,10.0,1.0,86.025,1.0,High-Speed Aggressive Driver
2024.0,Monza,OCO,Alpine,31.0,HARD,31.0,1.0,12.0,1.0,90.757,1.0,High-Speed Aggressive Driver
2024.0,Monza,OCO,Alpine,32.0,MEDIUM,1.0,2.0,16.0,1.0,104.71,1.0,High-Speed Aggressive Driver
2024.0,Monza,OCO,Alpine,33.0,MEDIUM,2.0,2.0,16.0,1.0,84.652,1.0,High-Speed Aggressive Driver
2024.0,Monza,OCO,Alpine,34.0,MEDIUM,3.0,2.0,15.0,1.0,84.965,1.0,High-Speed Aggressive Driver
2024.0,Monza,OCO,Alpine,35.0,MEDIUM,4.0,2.0,15.0,1.0,85.019,1.0,High-Speed Aggressive Driver
2024.0,Monza,OCO,Alpine,36.0,MEDIUM,5.0,2.0,15.0,1.0,84.942,1.0,High-Speed Aggressive Driver
2024.0,Monza,OCO,Alpine,37.0,MEDIUM,6.0,2.0,14.0,1.0,84.613,1.0,High-Speed Aggressive Driver
2024.0,Monza,OCO,Alpine,38.0,MEDIUM,7.0,2.0,14.0,1.0,84.845,1.0,High-Speed Aggressive Driver
2024.0,Monza,OCO,Alpine,39.0,MEDIUM,8.0,2.0,14.0,1.0,85.267,1.0,High-Speed Aggressive Driver
2024.0,Monza,OCO,Alpine,40.0,MEDIUM,9.0,2.0,14.0,1.0,85.211,1.0,High-Speed Aggressive Driver
2024.0,Monza,OCO,Alpine,41.0,MEDIUM,10.0,2.0,14.0,1.0,85.06,1.0,High-Speed Aggressive Driver
2024.0,Monza,OCO,Alpine,42.0,MEDIUM,11.0,2.0,14.0,1.0,85.119,1.0,High-Speed Aggressive Driver
2024.0,Monza,OCO,Alpine,43.0,MEDIUM,12.0,2.0,14.0,1.0,86.111,1.0,High-Speed Aggressive Driver
2024.0,Monza,OCO,Alpine,44.0,MEDIUM,13.0,2.0,14.0,1.0,84.669,1.0,High-Speed Aggressive Driver
2024.0,Monza,OCO,Alpine,45.0,MEDIUM,14.0,2.0,14.0,1.0,84.587,1.0,High-Speed Aggressive Driver
2024.0,Monza,OCO,Alpine,46.0,MEDIUM,15.0,2.0,14.0,1.0,84.449,1.0,High-Speed Aggressive Driver
2024.0,Monza,OCO,Alpine,47.0,MEDIUM,16.0,2.0,14.0,1.0,84.506,1.0,High-Speed Aggressive Driver
2024.0,Monza,OCO,Alpine,48.0,MEDIUM,17.0,2.0,14.0,1.0,84.458,1.0,High-Speed Aggressive Driver
2024.0,Monza,OCO,Alpine,49.0,MEDIUM,18.0,2.0,14.0,1.0,85.79,1.0,High-Speed Aggressive Driver
2024.0,Monza,OCO,Alpine,50.0,MEDIUM,19.0,2.0,14.0,1.0,85.688,1.0,High-Speed Aggressive Driver
2024.0,Monza,OCO,Alpine,51.0,MEDIUM,20.0,2.0,14.0,1.0,84.59,1.0,High-Speed Aggressive Driver
2024.0,Monza,OCO,Alpine,52.0,MEDIUM,21.0,2.0,14.0,1.0,84.343,1.0,High-Speed Aggressive Driver
2024.0,Monza,GAS,Alpine,1.0,MEDIUM,1.0,1.0,13.0,1.0,94.873,1.0,High-Speed Aggressive Driver
2024.0,Monza,GAS,Alpine,2.0,MEDIUM,2.0,1.0,13.0,1.0,86.606,1.0,High-Speed Aggressive Driver
2024.0,Monza,GAS,Alpine,3.0,MEDIUM,3.0,1.0,13.0,1.0,86.646,1.0,High-Speed Aggressive Driver
2024.0,Monza,GAS,Alpine,4.0,MEDIUM,4.0,1.0,13.0,1.0,86.395,1.0,High-Speed Aggressive Driver
2024.0,Monza,GAS,Alpine,5.0,MEDIUM,5.0,1.0,13.0,1.0,86.361,1.0,High-Speed Aggressive Driver
2024.0,Monza,GAS,Alpine,6.0,MEDIUM,6.0,1.0,13.0,1.0,86.042,1.0,High-Speed Aggressive Driver
2024.0,Monza,GAS,Alpine,7.0,MEDIUM,7.0,1.0,13.0,1.0,85.82,1.0,High-Speed Aggressive Driver
2024.0,Monza,GAS,Alpine,8.0,MEDIUM,8.0,1.0,13.0,1.0,86.465,1.0,High-Speed Aggressive Driver
2024.0,Monza,GAS,Alpine,9.0,MEDIUM,9.0,1.0,14.0,1.0,87.148,1.0,High-Speed Aggressive Driver
2024.0,Monza,GAS,Alpine,10.0,MEDIUM,10.0,1.0,17.0,1.0,91.535,1.0,High-Speed Aggressive Driver
2024.0,Monza,GAS,Alpine,11.0,HARD,1.0,2.0,18.0,1.0,105.677,1.0,High-Speed Aggressive Driver
2024.0,Monza,GAS,Alpine,12.0,HARD,2.0,2.0,17.0,1.0,85.07,1.0,High-Speed Aggressive Driver
2024.0,Monza,GAS,Alpine,13.0,HARD,3.0,2.0,17.0,1.0,84.816,1.0,High-Speed Aggressive Driver
2024.0,Monza,GAS,Alpine,14.0,HARD,4.0,2.0,17.0,1.0,85.214,1.0,High-Speed Aggressive Driver
2024.0,Monza,GAS,Alpine,15.0,HARD,5.0,2.0,16.0,1.0,85.529,1.0,High-Speed Aggressive Driver
2024.0,Monza,GAS,Alpine,16.0,HARD,6.0,2.0,15.0,1.0,85.537,1.0,High-Speed Aggressive Driver
2024.0,Monza,GAS,Alpine,17.0,HARD,7.0,2.0,14.0,1.0,85.165,1.0,High-Speed Aggressive Driver
2024.0,Monza,GAS,Alpine,18.0,HARD,8.0,2.0,14.0,1.0,86.182,1.0,High-Speed Aggressive Driver
2024.0,Monza,GAS,Alpine,19.0,HARD,9.0,2.0,14.0,1.0,85.403,1.0,High-Speed Aggressive Driver
2024.0,Monza,GAS,Alpine,20.0,HARD,10.0,2.0,13.0,1.0,85.058,1.0,High-Speed Aggressive Driver
2024.0,Monza,GAS,Alpine,21.0,HARD,11.0,2.0,13.0,1.0,84.878,1.0,High-Speed Aggressive Driver
2024.0,Monza,GAS,Alpine,22.0,HARD,12.0,2.0,13.0,1.0,85.105,1.0,High-Speed Aggressive Driver
2024.0,Monza,GAS,Alpine,23.0,HARD,13.0,2.0,14.0,1.0,86.161,1.0,High-Speed Aggressive Driver
2024.0,Monza,GAS,Alpine,24.0,HARD,14.0,2.0,14.0,1.0,85.882,1.0,High-Speed Aggressive Driver
2024.0,Monza,GAS,Alpine,25.0,HARD,15.0,2.0,14.0,1.0,85.988,1.0,High-Speed Aggressive Driver
2024.0,Monza,GAS,Alpine,26.0,HARD,16.0,2.0,14.0,1.0,85.742,1.0,High-Speed Aggressive Driver
2024.0,Monza,GAS,Alpine,27.0,HARD,17.0,2.0,15.0,1.0,87.191,1.0,High-Speed Aggressive Driver
2024.0,Monza,GAS,Alpine,28.0,HARD,18.0,2.0,15.0,1.0,85.823,1.0,High-Speed Aggressive Driver
2024.0,Monza,GAS,Alpine,29.0,HARD,19.0,2.0,15.0,1.0,86.079,1.0,High-Speed Aggressive Driver
2024.0,Monza,GAS,Alpine,30.0,HARD,20.0,2.0,17.0,1.0,91.004,1.0,High-Speed Aggressive Driver
2024.0,Monza,GAS,Alpine,31.0,HARD,1.0,3.0,19.0,1.0,105.757,1.0,High-Speed Aggressive Driver
2024.0,Monza,GAS,Alpine,32.0,HARD,2.0,3.0,19.0,1.0,84.423,1.0,High-Speed Aggressive Driver
2024.0,Monza,GAS,Alpine,33.0,HARD,3.0,3.0,18.0,1.0,84.252,1.0,High-Speed Aggressive Driver
2024.0,Monza,GAS,Alpine,34.0,HARD,4.0,3.0,17.0,1.0,84.383,1.0,High-Speed Aggressive Driver
2024.0,Monza,GAS,Alpine,35.0,HARD,5.0,3.0,17.0,1.0,84.822,1.0,High-Speed Aggressive Driver
2024.0,Monza,GAS,Alpine,36.0,HARD,6.0,3.0,17.0,1.0,85.591,1.0,High-Speed Aggressive Driver
2024.0,Monza,GAS,Alpine,37.0,HARD,7.0,3.0,16.0,1.0,84.386,1.0,High-Speed Aggressive Driver
2024.0,Monza,GAS,Alpine,38.0,HARD,8.0,3.0,17.0,1.0,85.229,1.0,High-Speed Aggressive Driver
2024.0,Monza,GAS,Alpine,39.0,HARD,9.0,3.0,17.0,1.0,84.591,1.0,High-Speed Aggressive Driver
2024.0,Monza,GAS,Alpine,40.0,HARD,10.0,3.0,17.0,1.0,85.104,1.0,High-Speed Aggressive Driver
2024.0,Monza,GAS,Alpine,41.0,HARD,11.0,3.0,17.0,1.0,85.772,1.0,High-Speed Aggressive Driver
2024.0,Monza,GAS,Alpine,42.0,HARD,12.0,3.0,16.0,1.0,84.605,1.0,High-Speed Aggressive Driver
2024.0,Monza,GAS,Alpine,43.0,HARD,13.0,3.0,16.0,1.0,85.142,1.0,High-Speed Aggressive Driver
2024.0,Monza,GAS,Alpine,44.0,HARD,14.0,3.0,16.0,1.0,86.175,1.0,High-Speed Aggressive Driver
2024.0,Monza,GAS,Alpine,45.0,HARD,15.0,3.0,16.0,1.0,85.425,1.0,High-Speed Aggressive Driver
2024.0,Monza,GAS,Alpine,46.0,HARD,16.0,3.0,16.0,1.0,84.403,1.0,High-Speed Aggressive Driver
2024.0,Monza,GAS,Alpine,47.0,HARD,17.0,3.0,16.0,1.0,83.923,1.0,High-Speed Aggressive Driver
2024.0,Monza,GAS,Alpine,48.0,HARD,18.0,3.0,16.0,1.0,84.036,1.0,High-Speed Aggressive Driver
2024.0,Monza,GAS,Alpine,49.0,HARD,19.0,3.0,16.0,1.0,83.852,1.0,High-Speed Aggressive Driver
2024.0,Monza,GAS,Alpine,50.0,HARD,20.0,3.0,16.0,1.0,84.077,1.0,High-Speed Aggressive Driver
2024.0,Monza,GAS,Alpine,51.0,HARD,21.0,3.0,15.0,1.0,83.755,1.0,High-Speed Aggressive Driver
2024.0,Monza,GAS,Alpine,52.0,HARD,22.0,3.0,15.0,1.0,83.973,1.0,High-Speed Aggressive Driver
2024.0,Monza,BOT,Kick Sauber,1.0,HARD,2.0,1.0,19.0,1.0,96.375,1.0,High-Speed Aggressive Driver
2024.0,Monza,BOT,Kick Sauber,2.0,HARD,3.0,1.0,19.0,1.0,88.377,1.0,High-Speed Aggressive Driver
2024.0,Monza,BOT,Kick Sauber,3.0,HARD,4.0,1.0,19.0,1.0,86.918,1.0,High-Speed Aggressive Driver
2024.0,Monza,BOT,Kick Sauber,4.0,HARD,5.0,1.0,19.0,1.0,86.324,1.0,High-Speed Aggressive Driver
2024.0,Monza,BOT,Kick Sauber,5.0,HARD,6.0,1.0,17.0,1.0,88.242,1.0,High-Speed Aggressive Driver
2024.0,Monza,BOT,Kick Sauber,6.0,HARD,7.0,1.0,17.0,1.0,86.499,1.0,High-Speed Aggressive Driver
2024.0,Monza,BOT,Kick Sauber,7.0,HARD,8.0,1.0,17.0,1.0,86.359,1.0,High-Speed Aggressive Driver
2024.0,Monza,BOT,Kick Sauber,8.0,HARD,9.0,1.0,17.0,1.0,86.206,1.0,High-Speed Aggressive Driver
2024.0,Monza,BOT,Kick Sauber,9.0,HARD,10.0,1.0,17.0,1.0,86.188,1.0,High-Speed Aggressive Driver
2024.0,Monza,BOT,Kick Sauber,10.0,HARD,11.0,1.0,16.0,1.0,86.118,1.0,High-Speed Aggressive Driver
2024.0,Monza,BOT,Kick Sauber,11.0,HARD,12.0,1.0,16.0,1.0,86.47,1.0,High-Speed Aggressive Driver
2024.0,Monza,BOT,Kick Sauber,12.0,HARD,13.0,1.0,14.0,1.0,86.207,1.0,High-Speed Aggressive Driver
2024.0,Monza,BOT,Kick Sauber,13.0,HARD,14.0,1.0,13.0,1.0,86.349,1.0,High-Speed Aggressive Driver
2024.0,Monza,BOT,Kick Sauber,14.0,HARD,15.0,1.0,13.0,1.0,86.481,1.0,High-Speed Aggressive Driver
