Driver,Team,LapNumber,Compound,TyreLife,Stint,Position,TrackStatus,LapTimeSeconds
LEC,Ferrari,6.0,SOFT,6.0,1.0,1.0,1.0,87.427
LEC,Ferrari,8.0,SOFT,8.0,1.0,1.0,1.0,87.782
LEC,Ferrari,10.0,SOFT,10.0,1.0,1.0,1.0,88.721
LEC,Ferrari,11.0,SOFT,11.0,1.0,1.0,1.0,88.976
LEC,Ferrari,12.0,SOFT,12.0,1.0,1.0,1.0,88.677
LEC,Ferrari,13.0,SOFT,13.0,1.0,1.0,1.0,88.375
LEC,Ferrari,14.0,SOFT,14.0,1.0,1.0,1.0,88.495
LEC,Ferrari,15.0,SOFT,15.0,1.0,1.0,1.0,88.386
LEC,Ferrari,16.0,SOFT,16.0,1.0,1.0,1.0,88.512
LEC,Ferrari,17.0,SOFT,17.0,1.0,1.0,1.0,88.377
LEC,Ferrari,18.0,SOFT,18.0,1.0,1.0,1.0,88.099
LEC,Ferrari,19.0,SOFT,19.0,1.0,1.0,1.0,88.8
LEC,Ferrari,20.0,SOFT,20.0,1.0,1.0,1.0,88.899
LEC,Ferrari,21.0,SOFT,21.0,1.0,1.0,1.0,93.256
LEC,Ferrari,22.0,MEDIUM,1.0,2.0,1.0,1.0,105.687
LEC,Ferrari,23.0,MEDIUM,2.0,2.0,1.0,1.0,87.21
LEC,Ferrari,24.0,MEDIUM,3.0,2.0,1.0,1.0,87.196
LEC,Ferrari,25.0,MEDIUM,4.0,2.0,1.0,1.0,87.03
LEC,Ferrari,26.0,MEDIUM,5.0,2.0,1.0,1.0,87.279
LEC,Ferrari,27.0,MEDIUM,6.0,2.0,4.0,1.0,109.08
VER,Red Bull Racing,2.0,SOFT,5.0,1.0,1.0,1.0,96.296
VER,Red Bull Racing,3.0,SOFT,6.0,1.0,1.0,1.0,96.753
VER,Red Bull Racing,4.0,SOFT,7.0,1.0,1.0,1.0,96.647
VER,Red Bull Racing,5.0,SOFT,8.0,1.0,1.0,1.0,97.173
VER,Red Bull Racing,6.0,SOFT,9.0,1.0,1.0,1.0,97.092
VER,Red Bull Racing,7.0,SOFT,10.0,1.0,1.0,1.0,97.038
VER,Red Bull Racing,8.0,SOFT,11.0,1.0,1.0,1.0,97.024
VER,Red Bull Racing,9.0,SOFT,12.0,1.0,1.0,1.0,97.229
VER,Red Bull Racing,12.0,SOFT,15.0,1.0,1.0,1.0,97.045
VER,Red Bull Racing,13.0,SOFT,16.0,1.0,1.0,1.0,97.03
VER,Red Bull Racing,14.0,SOFT,17.0,1.0,1.0,1.0,97.028
VER,Red Bull Racing,15.0,SOFT,18.0,1.0,1.0,1.0,97.011
VER,Red Bull Racing,16.0,SOFT,19.0,1.0,1.0,1.0,97.168
VER,Red Bull Racing,17.0,SOFT,20.0,1.0,1.0,1.0,99.896
VER,Red Bull Racing,18.0,HARD,1.0,2.0,1.0,1.0,117.854
VER,Red Bull Racing,19.0,HARD,2.0,2.0,1.0,1.0,95.283
VER,Red Bull Racing,20.0,HARD,3.0,2.0,1.0,1.0,95.16
VER,Red Bull Racing,21.0,HARD,4.0,2.0,1.0,1.0,95.316
VER,Red Bull Racing,22.0,HARD,5.0,2.0,1.0,1.0,95.204
VER,Red Bull Racing,23.0,HARD,6.0,2.0,1.0,1.0,95.216
VER,Red Bull Racing,24.0,HARD,7.0,2.0,1.0,1.0,95.289
VER,Red Bull Racing,25.0,HARD,8.0,2.0,1.0,1.0,95.342
VER,Red Bull Racing,26.0,HARD,9.0,2.0,1.0,1.0,95.223
VER,Red Bull Racing,27.0,HARD,10.0,2.0,1.0,1.0,95.581
VER,Red Bull Racing,28.0,HARD,11.0,2.0,1.0,1.0,95.477
VER,Red Bull Racing,29.0,HARD,12.0,2.0,1.0,1.0,95.793
VER,Red Bull Racing,30.0,HARD,13.0,2.0,1.0,1.0,95.771
VER,Red Bull Racing,31.0,HARD,14.0,2.0,1.0,1.0,95.679
VER,Red Bull Racing,32.0,HARD,15.0,2.0,1.0,1.0,95.886
VER,Red Bull Racing,33.0,HARD,16.0,2.0,1.0,1.0,95.863
VER,Red Bull Racing,34.0,HARD,17.0,2.0,1.0,1.0,96.133
VER,Red Bull Racing,35.0,HARD,18.0,2.0,1.0,1.0,96.018
VER,Red Bull Racing,36.0,HARD,19.0,2.0,1.0,1.0,96.205
VER,Red Bull Racing,37.0,HARD,20.0,2.0,1.0,1.0,99.234
VER,Red Bull Racing,38.0,SOFT,1.0,3.0,1.0,1.0,116.445
VER,Red Bull Racing,39.0,SOFT,2.0,3.0,1.0,1.0,92.608
VER,Red Bull Racing,40.0,SOFT,3.0,3.0,1.0,1.0,96.589
VER,Red Bull Racing,41.0,SOFT,4.0,3.0,1.0,1.0,95.29
VER,Red Bull Racing,42.0,SOFT,5.0,3.0,1.0,1.0,94.667
VER,Red Bull Racing,43.0,SOFT,6.0,3.0,1.0,1.0,94.151
VER,Red Bull Racing,44.0,SOFT,7.0,3.0,1.0,1.0,94.531
VER,Red Bull Racing,45.0,SOFT,8.0,3.0,1.0,1.0,94.249
VER,Red Bull Racing,46.0,SOFT,9.0,3.0,1.0,1.0,94.193
VER,Red Bull Racing,47.0,SOFT,10.0,3.0,1.0,1.0,94.239
VER,Red Bull Racing,48.0,SOFT,11.0,3.0,1.0,1.0,94.35
VER,Red Bull Racing,49.0,SOFT,12.0,3.0,1.0,1.0,94.403
VER,Red Bull Racing,50.0,SOFT,13.0,3.0,1.0,1.0,94.783
VER,Red Bull Racing,51.0,SOFT,14.0,3.0,1.0,1.0,94.34
VER,Red Bull Racing,52.0,SOFT,15.0,3.0,1.0,1.0,94.906
VER,Red Bull Racing,53.0,SOFT,16.0,3.0,1.0,1.0,95.6
VER,Red Bull Racing,54.0,SOFT,17.0,3.0,1.0,1.0,95.334
VER,Red Bull Racing,55.0,SOFT,18.0,3.0,1.0,1.0,95.184
VER,Red Bull Racing,56.0,SOFT,19.0,3.0,1.0,1.0,94.671
VER,Red Bull Racing,57.0,SOFT,20.0,3.0,1.0,1.0,94.923
PER,Red Bull Racing,2.0,SOFT,5.0,1.0,4.0,1.0,96.541
PER,Red Bull Racing,3.0,SOFT,6.0,1.0,4.0,1.0,97.297
PER,Red Bull Racing,4.0,SOFT,7.0,1.0,4.0,1.0,97.722
PER,Red Bull Racing,5.0,SOFT,8.0,1.0,4.0,1.0,98.044
PER,Red Bull Racing,6.0,SOFT,9.0,1.0,4.0,1.0,97.823
PER,Red Bull Racing,7.0,SOFT,10.0,1.0,3.0,1.0,97.821
PER,Red Bull Racing,8.0,SOFT,11.0,1.0,3.0,1.0,97.838
PER,Red Bull Racing,9.0,SOFT,12.0,1.0,3.0,1.0,97.596
PER,Red Bull Racing,11.0,SOFT,14.0,1.0,2.0,1.0,97.836
PER,Red Bull Racing,12.0,SOFT,15.0,1.0,3.0,1.0,100.277
PER,Red Bull Racing,13.0,HARD,1.0,2.0,8.0,1.0,117.624
PER,Red Bull Racing,14.0,HARD,2.0,2.0,6.0,1.0,95.606
PER,Red Bull Racing,15.0,HARD,3.0,2.0,3.0,1.0,96.815
PER,Red Bull Racing,16.0,HARD,4.0,2.0,2.0,1.0,95.783
PER,Red Bull Racing,17.0,HARD,5.0,2.0,2.0,1.0,96.454
PER,Red Bull Racing,18.0,HARD,6.0,2.0,2.0,1.0,96.311
PER,Red Bull Racing,19.0,HARD,7.0,2.0,2.0,1.0,96.038
PER,Red Bull Racing,20.0,HARD,8.0,2.0,2.0,1.0,96.278
PER,Red Bull Racing,21.0,HARD,9.0,2.0,2.0,1.0,96.165
PER,Red Bull Racing,22.0,HARD,10.0,2.0,2.0,1.0,96.037
PER,Red Bull Racing,23.0,HARD,11.0,2.0,2.0,1.0,96.249
PER,Red Bull Racing,24.0,HARD,12.0,2.0,2.0,1.0,96.211
PER,Red Bull Racing,25.0,HARD,13.0,2.0,2.0,1.0,96.344
PER,Red Bull Racing,26.0,HARD,14.0,2.0,2.0,1.0,96.347
PER,Red Bull Racing,27.0,HARD,15.0,2.0,2.0,1.0,96.233
PER,Red Bull Racing,28.0,HARD,16.0,2.0,2.0,1.0,96.226
PER,Red Bull Racing,29.0,HARD,17.0,2.0,2.0,1.0,96.437
PER,Red Bull Racing,30.0,HARD,18.0,2.0,2.0,1.0,96.313
PER,Red Bull Racing,31.0,HARD,19.0,2.0,2.0,1.0,96.339
PER,Red Bull Racing,32.0,HARD,20.0,2.0,2.0,1.0,96.276
PER,Red Bull Racing,33.0,HARD,21.0,2.0,2.0,1.0,96.564
PER,Red Bull Racing,34.0,HARD,22.0,2.0,2.0,1.0,96.378
PER,Red Bull Racing,35.0,HARD,23.0,2.0,2.0,1.0,96.776
PER,Red Bull Racing,36.0,HARD,24.0,2.0,2.0,1.0,99.365
PER,Red Bull Racing,37.0,SOFT,1.0,3.0,2.0,1.0,115.808
PER,Red Bull Racing,38.0,SOFT,2.0,3.0,2.0,1.0,94.804
PER,Red Bull Racing,39.0,SOFT,3.0,3.0,2.0,1.0,94.607
PER,Red Bull Racing,40.0,SOFT,4.0,3.0,2.0,1.0,94.364
PER,Red Bull Racing,41.0,SOFT,5.0,3.0,2.0,1.0,94.4
PER,Red Bull Racing,42.0,SOFT,6.0,3.0,2.0,1.0,94.525
PER,Red Bull Racing,43.0,SOFT,7.0,3.0,2.0,1.0,94.797
PER,Red Bull Racing,44.0,SOFT,8.0,3.0,2.0,1.0,94.799
PER,Red Bull Racing,45.0,SOFT,9.0,3.0,2.0,1.0,94.592
PER,Red Bull Racing,46.0,SOFT,10.0,3.0,2.0,1.0,94.844
PER,Red Bull Racing,47.0,SOFT,11.0,3.0,2.0,1.0,94.73
PER,Red Bull Racing,48.0,SOFT,12.0,3.0,2.0,1.0,94.885
PER,Red Bull Racing,49.0,SOFT,13.0,3.0,2.0,1.0,94.966
PER,Red Bull Racing,50.0,SOFT,14.0,3.0,2.0,1.0,95.082
PER,Red Bull Racing,51.0,SOFT,15.0,3.0,2.0,1.0,94.94
PER,Red Bull Racing,52.0,SOFT,16.0,3.0,2.0,1.0,95.183
PER,Red Bull Racing,53.0,SOFT,17.0,3.0,2.0,1.0,95.842
PER,Red Bull Racing,54.0,SOFT,18.0,3.0,2.0,1.0,95.459
PER,Red Bull Racing,55.0,SOFT,19.0,3.0,2.0,1.0,95.611
PER,Red Bull Racing,56.0,SOFT,20.0,3.0,2.0,1.0,95.568
PER,Red Bull Racing,57.0,SOFT,21.0,3.0,2.0,1.0,95.746
SAI,Ferrari,2.0,SOFT,5.0,1.0,5.0,1.0,97.236
SAI,Ferrari,3.0,SOFT,6.0,1.0,5.0,1.0,97.08
SAI,Ferrari,4.0,SOFT,7.0,1.0,5.0,1.0,97.264
SAI,Ferrari,5.0,SOFT,8.0,1.0,5.0,1.0,98.032
SAI,Ferrari,6.0,SOFT,9.0,1.0,5.0,1.0,97.741
SAI,Ferrari,7.0,SOFT,10.0,1.0,5.0,1.0,98.26
SAI,Ferrari,8.0,SOFT,11.0,1.0,5.0,1.0,98.183
SAI,Ferrari,9.0,SOFT,12.0,1.0,5.0,1.0,98.03
SAI,Ferrari,11.0,SOFT,14.0,1.0,3.0,1.0,97.656
SAI,Ferrari,12.0,SOFT,15.0,1.0,2.0,1.0,97.65
SAI,Ferrari,13.0,SOFT,16.0,1.0,2.0,1.0,97.243
SAI,Ferrari,14.0,SOFT,17.0,1.0,2.0,1.0,99.753
SAI,Ferrari,15.0,HARD,1.0,2.0,7.0,1.0,117.225
SAI,Ferrari,16.0,HARD,2.0,2.0,5.0,1.0,96.376
SAI,Ferrari,17.0,HARD,3.0,2.0,4.0,1.0,95.507
SAI,Ferrari,18.0,HARD,4.0,2.0,3.0,1.0,96.088
SAI,Ferrari,19.0,HARD,5.0,2.0,3.0,1.0,96.236
SAI,Ferrari,20.0,HARD,6.0,2.0,3.0,1.0,96.034
SAI,Ferrari,21.0,HARD,7.0,2.0,3.0,1.0,96.104
SAI,Ferrari,22.0,HARD,8.0,2.0,3.0,1.0,96.008
SAI,Ferrari,23.0,HARD,9.0,2.0,3.0,1.0,96.149
SAI,Ferrari,24.0,HARD,10.0,2.0,3.0,1.0,96.2
SAI,Ferrari,25.0,HARD,11.0,2.0,3.0,1.0,96.22
SAI,Ferrari,26.0,HARD,12.0,2.0,3.0,1.0,96.221
SAI,Ferrari,27.0,HARD,13.0,2.0,3.0,1.0,96.272
SAI,Ferrari,28.0,HARD,14.0,2.0,3.0,1.0,96.534
SAI,Ferrari,29.0,HARD,15.0,2.0,3.0,1.0,96.6
SAI,Ferrari,30.0,HARD,16.0,2.0,3.0,1.0,96.337
SAI,Ferrari,31.0,HARD,17.0,2.0,3.0,1.0,96.537
SAI,Ferrari,32.0,HARD,18.0,2.0,3.0,1.0,96.762
SAI,Ferrari,33.0,HARD,19.0,2.0,3.0,1.0,96.556
SAI,Ferrari,34.0,HARD,20.0,2.0,3.0,1.0,96.551
SAI,Ferrari,35.0,HARD,21.0,2.0,3.0,1.0,99.274
SAI,Ferrari,36.0,HARD,1.0,3.0,3.0,1.0,115.62
SAI,Ferrari,37.0,HARD,2.0,3.0,3.0,1.0,95.302
SAI,Ferrari,38.0,HARD,3.0,3.0,3.0,1.0,95.1
SAI,Ferrari,39.0,HARD,4.0,3.0,3.0,1.0,94.709
SAI,Ferrari,40.0,HARD,5.0,3.0,3.0,1.0,94.739
SAI,Ferrari,41.0,HARD,6.0,3.0,3.0,1.0,95.041
SAI,Ferrari,42.0,HARD,7.0,3.0,3.0,1.0,94.861
SAI,Ferrari,43.0,HARD,8.0,3.0,3.0,1.0,94.795
SAI,Ferrari,44.0,HARD,9.0,3.0,3.0,1.0,94.507
SAI,Ferrari,45.0,HARD,10.0,3.0,3.0,1.0,94.79
SAI,Ferrari,46.0,HARD,11.0,3.0,3.0,1.0,94.853
SAI,Ferrari,47.0,HARD,12.0,3.0,3.0,1.0,94.901
SAI,Ferrari,48.0,HARD,13.0,3.0,3.0,1.0,94.981
SAI,Ferrari,49.0,HARD,14.0,3.0,3.0,1.0,95.44
SAI,Ferrari,50.0,HARD,15.0,3.0,3.0,1.0,95.142
SAI,Ferrari,51.0,HARD,16.0,3.0,3.0,1.0,95.282
SAI,Ferrari,52.0,HARD,17.0,3.0,3.0,1.0,95.083
SAI,Ferrari,53.0,HARD,18.0,3.0,3.0,1.0,95.211
SAI,Ferrari,54.0,HARD,19.0,3.0,3.0,1.0,95.309
SAI,Ferrari,55.0,HARD,20.0,3.0,3.0,1.0,95.407
SAI,Ferrari,56.0,HARD,21.0,3.0,3.0,1.0,95.305
SAI,Ferrari,57.0,HARD,22.0,3.0,3.0,1.0,95.327
LEC,Ferrari,2.0,SOFT,5.0,1.0,2.0,1.0,96.862
LEC,Ferrari,3.0,SOFT,6.0,1.0,3.0,1.0,98.062
LEC,Ferrari,4.0,SOFT,7.0,1.0,3.0,1.0,97.752
LEC,Ferrari,5.0,SOFT,8.0,1.0,3.0,1.0,98.131
LEC,Ferrari,6.0,SOFT,9.0,1.0,3.0,1.0,97.782
LEC,Ferrari,7.0,SOFT,10.0,1.0,4.0,1.0,98.957
LEC,Ferrari,8.0,SOFT,11.0,1.0,4.0,1.0,98.136
LEC,Ferrari,9.0,SOFT,12.0,1.0,4.0,1.0,97.844
LEC,Ferrari,11.0,SOFT,14.0,1.0,6.0,1.0,101.737
LEC,Ferrari,12.0,HARD,1.0,2.0,13.0,1.0,117.471
LEC,Ferrari,13.0,HARD,2.0,2.0,9.0,1.0,96.432
LEC,Ferrari,14.0,HARD,3.0,2.0,8.0,1.0,96.756
LEC,Ferrari,15.0,HARD,4.0,2.0,6.0,1.0,96.813
LEC,Ferrari,16.0,HARD,5.0,2.0,4.0,1.0,96.673
LEC,Ferrari,17.0,HARD,6.0,2.0,5.0,1.0,97.302
LEC,Ferrari,18.0,HARD,7.0,2.0,5.0,1.0,97.438
LEC,Ferrari,19.0,HARD,8.0,2.0,5.0,1.0,96.821
LEC,Ferrari,20.0,HARD,9.0,2.0,5.0,1.0,96.794
LEC,Ferrari,21.0,HARD,10.0,2.0,5.0,1.0,96.977
LEC,Ferrari,22.0,HARD,11.0,2.0,5.0,1.0,96.796
LEC,Ferrari,23.0,HARD,12.0,2.0,5.0,1.0,96.987
LEC,Ferrari,24.0,HARD,13.0,2.0,5.0,1.0,96.924
LEC,Ferrari,25.0,HARD,14.0,2.0,5.0,1.0,96.76
LEC,Ferrari,26.0,HARD,15.0,2.0,5.0,1.0,96.81
LEC,Ferrari,27.0,HARD,16.0,2.0,5.0,1.0,96.831
LEC,Ferrari,28.0,HARD,17.0,2.0,5.0,1.0,96.907
LEC,Ferrari,29.0,HARD,18.0,2.0,5.0,1.0,96.963
LEC,Ferrari,30.0,HARD,19.0,2.0,5.0,1.0,97.158
LEC,Ferrari,31.0,HARD,20.0,2.0,4.0,1.0,97.031
LEC,Ferrari,32.0,HARD,21.0,2.0,4.0,1.0,96.941
LEC,Ferrari,33.0,HARD,22.0,2.0,4.0,1.0,96.741
LEC,Ferrari,34.0,HARD,23.0,2.0,4.0,1.0,99.614
LEC,Ferrari,35.0,HARD,1.0,3.0,6.0,1.0,116.166
LEC,Ferrari,36.0,HARD,2.0,3.0,5.0,1.0,94.09
LEC,Ferrari,37.0,HARD,3.0,3.0,5.0,1.0,94.897
LEC,Ferrari,38.0,HARD,4.0,3.0,5.0,1.0,94.783
LEC,Ferrari,39.0,HARD,5.0,3.0,5.0,1.0,95.087
LEC,Ferrari,40.0,HARD,6.0,3.0,5.0,1.0,94.859
LEC,Ferrari,41.0,HARD,7.0,3.0,5.0,1.0,95.028
LEC,Ferrari,42.0,HARD,8.0,3.0,5.0,1.0,94.982
LEC,Ferrari,43.0,HARD,9.0,3.0,5.0,1.0,95.192
LEC,Ferrari,44.0,HARD,10.0,3.0,5.0,1.0,95.051
LEC,Ferrari,45.0,HARD,11.0,3.0,5.0,1.0,95.22
LEC,Ferrari,46.0,HARD,12.0,3.0,4.0,1.0,95.058
LEC,Ferrari,47.0,HARD,13.0,3.0,4.0,1.0,95.057
LEC,Ferrari,48.0,HARD,14.0,3.0,4.0,1.0,95.308
LEC,Ferrari,49.0,HARD,15.0,3.0,4.0,1.0,95.302
LEC,Ferrari,50.0,HARD,16.0,3.0,4.0,1.0,95.383
LEC,Ferrari,51.0,HARD,17.0,3.0,4.0,1.0,95.418
LEC,Ferrari,52.0,HARD,18.0,3.0,4.0,1.0,95.394
LEC,Ferrari,53.0,HARD,19.0,3.0,4.0,1.0,95.48
LEC,Ferrari,54.0,HARD,20.0,3.0,4.0,1.0,95.265
LEC,Ferrari,55.0,HARD,21.0,3.0,4.0,1.0,95.785
LEC,Ferrari,56.0,HARD,22.0,3.0,4.0,1.0,95.924
LEC,Ferrari,57.0,HARD,23.0,3.0,4.0,1.0,96.324
RUS,Mercedes,2.0,SOFT,5.0,1.0,3.0,1.0,96.635
RUS,Mercedes,3.0,SOFT,6.0,1.0,2.0,1.0,96.406
RUS,Mercedes,4.0,SOFT,7.0,1.0,2.0,1.0,97.738
RUS,Mercedes,5.0,SOFT,8.0,1.0,2.0,1.0,98.116
RUS,Mercedes,6.0,SOFT,9.0,1.0,2.0,1.0,97.784
RUS,Mercedes,7.0,SOFT,10.0,1.0,2.0,1.0,98.082
RUS,Mercedes,8.0,SOFT,11.0,1.0,2.0,1.0,97.862
RUS,Mercedes,9.0,SOFT,12.0,1.0,2.0,1.0,97.73
RUS,Mercedes,11.0,SOFT,14.0,1.0,4.0,1.0,100.515
RUS,Mercedes,12.0,HARD,1.0,2.0,11.0,1.0,118.46
RUS,Mercedes,13.0,HARD,2.0,2.0,7.0,1.0,97.167
RUS,Mercedes,14.0,HARD,3.0,2.0,7.0,1.0,97.571
RUS,Mercedes,15.0,HARD,4.0,2.0,4.0,1.0,96.922
RUS,Mercedes,16.0,HARD,5.0,2.0,3.0,1.0,96.683
RUS,Mercedes,17.0,HARD,6.0,2.0,3.0,1.0,96.234
RUS,Mercedes,18.0,HARD,7.0,2.0,4.0,1.0,97.819
RUS,Mercedes,19.0,HARD,8.0,2.0,4.0,1.0,97.233
RUS,Mercedes,20.0,HARD,9.0,2.0,4.0,1.0,96.732
RUS,Mercedes,21.0,HARD,10.0,2.0,4.0,1.0,96.769
RUS,Mercedes,22.0,HARD,11.0,2.0,4.0,1.0,96.992
RUS,Mercedes,23.0,HARD,12.0,2.0,4.0,1.0,96.954
RUS,Mercedes,24.0,HARD,13.0,2.0,4.0,1.0,96.736
RUS,Mercedes,25.0,HARD,14.0,2.0,4.0,1.0,96.928
RUS,Mercedes,26.0,HARD,15.0,2.0,4.0,1.0,96.801
RUS,Mercedes,27.0,HARD,16.0,2.0,4.0,1.0,96.815
RUS,Mercedes,28.0,HARD,17.0,2.0,4.0,1.0,96.911
RUS,Mercedes,29.0,HARD,18.0,2.0,4.0,1.0,97.066
RUS,Mercedes,30.0,HARD,19.0,2.0,4.0,1.0,97.186
RUS,Mercedes,31.0,HARD,20.0,2.0,5.0,1.0,99.405
RUS,Mercedes,32.0,HARD,1.0,3.0,9.0,1.0,117.267
RUS,Mercedes,33.0,HARD,2.0,3.0,9.0,1.0,95.838
RUS,Mercedes,34.0,HARD,3.0,3.0,6.0,1.0,95.241
RUS,Mercedes,35.0,HARD,4.0,3.0,4.0,1.0,95.772
RUS,Mercedes,36.0,HARD,5.0,3.0,4.0,1.0,95.434
RUS,Mercedes,37.0,HARD,6.0,3.0,4.0,1.0,95.481
RUS,Mercedes,38.0,HARD,7.0,3.0,4.0,1.0,95.479
RUS,Mercedes,39.0,HARD,8.0,3.0,4.0,1.0,95.204
RUS,Mercedes,40.0,HARD,9.0,3.0,4.0,1.0,95.065
RUS,Mercedes,41.0,HARD,10.0,3.0,4.0,1.0,95.093
RUS,Mercedes,42.0,HARD,11.0,3.0,4.0,1.0,95.136
RUS,Mercedes,43.0,HARD,12.0,3.0,4.0,1.0,95.193
RUS,Mercedes,44.0,HARD,13.0,3.0,4.0,1.0,95.162
RUS,Mercedes,45.0,HARD,14.0,3.0,4.0,1.0,95.276
RUS,Mercedes,46.0,HARD,15.0,3.0,5.0,1.0,96.657
RUS,Mercedes,47.0,HARD,16.0,3.0,5.0,1.0,95.805
RUS,Mercedes,48.0,HARD,17.0,3.0,5.0,1.0,96.059
RUS,Mercedes,49.0,HARD,18.0,3.0,5.0,1.0,95.954
RUS,Mercedes,50.0,HARD,19.0,3.0,5.0,1.0,96.181
RUS,Mercedes,51.0,HARD,20.0,3.0,5.0,1.0,95.852
RUS,Mercedes,52.0,HARD,21.0,3.0,5.0,1.0,96.186
RUS,Mercedes,53.0,HARD,22.0,3.0,5.0,1.0,95.979
RUS,Mercedes,54.0,HARD,23.0,3.0,5.0,1.0,96.013
RUS,Mercedes,55.0,HARD,24.0,3.0,5.0,1.0,96.151
RUS,Mercedes,56.0,HARD,25.0,3.0,5.0,1.0,96.35
RUS,Mercedes,57.0,HARD,26.0,3.0,5.0,1.0,96.44
NOR,McLaren,2.0,SOFT,5.0,1.0,7.0,1.0,98.01
NOR,McLaren,3.0,SOFT,6.0,1.0,6.0,1.0,97.787
NOR,McLaren,4.0,SOFT,7.0,1.0,6.0,1.0,97.45
NOR,McLaren,5.0,SOFT,8.0,1.0,6.0,1.0,97.794
NOR,McLaren,6.0,SOFT,9.0,1.0,6.0,1.0,97.896
NOR,McLaren,7.0,SOFT,10.0,1.0,6.0,1.0,97.86
NOR,McLaren,8.0,SOFT,11.0,1.0,6.0,1.0,98.134
NOR,McLaren,9.0,SOFT,12.0,1.0,6.0,1.0,98.064
NOR,McLaren,11.0,SOFT,14.0,1.0,5.0,1.0,98.172
NOR,McLaren,12.0,SOFT,15.0,1.0,4.0,1.0,98.082
NOR,McLaren,13.0,SOFT,16.0,1.0,3.0,1.0,100.635
NOR,McLaren,14.0,HARD,1.0,2.0,9.0,1.0,117.77
NOR,McLaren,15.0,HARD,2.0,2.0,8.0,1.0,96.912
NOR,McLaren,16.0,HARD,3.0,2.0,6.0,1.0,96.565
NOR,McLaren,17.0,HARD,4.0,2.0,6.0,1.0,96.776
NOR,McLaren,18.0,HARD,5.0,2.0,6.0,1.0,96.508
NOR,McLaren,19.0,HARD,6.0,2.0,6.0,1.0,96.416
NOR,McLaren,20.0,HARD,7.0,2.0,6.0,1.0,96.501
NOR,McLaren,21.0,HARD,8.0,2.0,6.0,1.0,96.62
NOR,McLaren,22.0,HARD,9.0,2.0,6.0,1.0,96.668
NOR,McLaren,23.0,HARD,10.0,2.0,6.0,1.0,96.696
NOR,McLaren,24.0,HARD,11.0,2.0,6.0,1.0,96.823
NOR,McLaren,25.0,HARD,12.0,2.0,6.0,1.0,96.73
NOR,McLaren,26.0,HARD,13.0,2.0,6.0,1.0,96.566
NOR,McLaren,27.0,HARD,14.0,2.0,6.0,1.0,96.726
NOR,McLaren,28.0,HARD,15.0,2.0,6.0,1.0,97.018
NOR,McLaren,29.0,HARD,16.0,2.0,6.0,1.0,97.041
NOR,McLaren,30.0,HARD,17.0,2.0,6.0,1.0,96.986
NOR,McLaren,31.0,HARD,18.0,2.0,6.0,1.0,97.083
NOR,McLaren,32.0,HARD,19.0,2.0,5.0,1.0,97.171
NOR,McLaren,33.0,HARD,20.0,2.0,5.0,1.0,99.626
NOR,McLaren,34.0,HARD,1.0,3.0,8.0,1.0,116.898
NOR,McLaren,35.0,HARD,2.0,3.0,7.0,1.0,94.476
NOR,McLaren,36.0,HARD,3.0,3.0,6.0,1.0,95.69
NOR,McLaren,37.0,HARD,4.0,3.0,6.0,1.0,95.067
NOR,McLaren,38.0,HARD,5.0,3.0,6.0,1.0,95.149
NOR,McLaren,39.0,HARD,6.0,3.0,6.0,1.0,94.88
NOR,McLaren,40.0,HARD,7.0,3.0,6.0,1.0,95.276
NOR,McLaren,41.0,HARD,8.0,3.0,6.0,1.0,95.069
NOR,McLaren,42.0,HARD,9.0,3.0,6.0,1.0,95.165
NOR,McLaren,43.0,HARD,10.0,3.0,6.0,1.0,95.295
NOR,McLaren,44.0,HARD,11.0,3.0,6.0,1.0,95.346
NOR,McLaren,45.0,HARD,12.0,3.0,6.0,1.0,95.338
NOR,McLaren,46.0,HARD,13.0,3.0,6.0,1.0,95.371
NOR,McLaren,47.0,HARD,14.0,3.0,6.0,1.0,95.485
NOR,McLaren,48.0,HARD,15.0,3.0,6.0,1.0,95.717
NOR,McLaren,49.0,HARD,16.0,3.0,6.0,1.0,95.674
NOR,McLaren,50.0,HARD,17.0,3.0,6.0,1.0,95.657
NOR,McLaren,51.0,HARD,18.0,3.0,6.0,1.0,96.038
NOR,McLaren,52.0,HARD,19.0,3.0,6.0,1.0,95.922
NOR,McLaren,53.0,HARD,20.0,3.0,6.0,1.0,95.782
NOR,McLaren,54.0,HARD,21.0,3.0,6.0,1.0,95.934
NOR,McLaren,55.0,HARD,22.0,3.0,6.0,1.0,96.223
NOR,McLaren,56.0,HARD,23.0,3.0,6.0,1.0,95.976
NOR,McLaren,57.0,HARD,24.0,3.0,6.0,1.0,96.582
HAM,Mercedes,2.0,SOFT,5.0,1.0,9.0,1.0,98.273
HAM,Mercedes,3.0,SOFT,6.0,1.0,9.0,1.0,98.303
HAM,Mercedes,4.0,SOFT,7.0,1.0,9.0,1.0,98.287
HAM,Mercedes,5.0,SOFT,8.0,1.0,9.0,1.0,98.35
HAM,Mercedes,6.0,SOFT,9.0,1.0,9.0,1.0,98.183
HAM,Mercedes,7.0,SOFT,10.0,1.0,9.0,1.0,97.839
HAM,Mercedes,8.0,SOFT,11.0,1.0,9.0,1.0,98.221
HAM,Mercedes,9.0,SOFT,12.0,1.0,9.0,1.0,98.645
HAM,Mercedes,11.0,SOFT,14.0,1.0,8.0,1.0,98.236
HAM,Mercedes,12.0,SOFT,15.0,1.0,7.0,1.0,100.889
